xb0,yb0,zb0,
 2.2611806, -1.1694284,  0.6279078, 
 1.8521557,  1.8128058,  2.1605626, 
 2.5528532, -0.42778377, -1.4495834, 
0.82643416, -0.015082686, -0.67297647, 
 1.5293825, 0.36286241,  1.2317275, 
0.22047682, -1.6136975,   2.320114, 
 -2.151464, 0.47337894,  2.0000956, 
 -1.017927,  1.3362817, -1.8492068, 
0.55561773, 0.88680883, -1.5947265, 
 2.5280022, -0.44277551,  1.5533228, 
-0.056696406, 0.47722246, -2.3316679, 
 1.6152317, -0.75432945, -0.17181246, 
 2.0601684, -0.16422896, 0.48389543, 
 1.3067904, 0.91165583, -0.84804053, 
-0.10737972,  1.8161754, -1.4455267, 
-0.39997727,  2.5352612,  2.0136264, 
 1.9292004,  1.8559845, -0.72377362, 
-2.3050243,  2.4723203, -0.0074692027, 
 1.5160791,  0.6333725, 0.19211644, 
-0.79946363,  2.2850031,  0.4057541, 
-1.9561576, -1.3829469, -0.94753281, 
 1.0377628, -2.2130671,  2.1320636, 
-0.28167676, 0.22430659, -0.99936174, 
-1.9119041,  2.0087319, -1.7791962, 
0.15111435, -0.31912778,  1.1676531, 
-0.38445717, -1.4986347, -2.0154108, 
 1.0787822, -0.4877281,  1.7018267, 
0.12529095, -0.45150706,  2.5618744, 
 1.5656829, -2.1700599, -1.9332144, 
0.00245709, -0.024368756, -0.014357153, 
 1.0450765,  1.9414847, -1.2871467, 
0.34326223, -1.9289999,  1.3812727, 
-1.0010216, -2.0254973, -0.32081966, 
0.40282951,  1.6563266,  1.7400202, 
0.32872542, -2.5281878, -2.2118748, 
-2.4835965, -0.66461187, -0.37392683, 
-1.9913644, -0.61346759, 0.64823552, 
 2.2332316, -1.2703436, -2.2197145, 
-0.10462216,  1.2442957, -0.18542224, 
-0.47342065, 0.78325837, 0.92504699, 
 2.4215796,  1.0710411, -0.57597413, 
0.48044717, -0.32947291, -1.7549868, 
0.015570261, 0.21925992,  1.7021648, 
-0.91873676, -0.91649915, 0.69264742, 
0.66160333, -1.3458558, -1.8257405, 
-2.0564231, -1.9326662, -2.1070849, 
-1.4885305, 0.21874192,  -2.441264, 
-0.49900287, -0.41562068,  -2.094181, 
-0.75814799, -2.0762565, 0.53186736, 
0.82185657, -0.24577302, 0.44259707, 
 2.0069674, -1.7344638,  2.0290694, 
0.70686695,  1.8199775, -0.072542181, 
 1.2994138, -1.7278881, 0.21934835, 
 1.1389369, -1.5670536,  1.4040772, 
 1.5680146, -1.4098179, -0.97566308, 
 2.0035251, 0.11864522, -0.64828814, 
-2.0244167,  2.1578196, 0.87222026, 
-0.23694388, -0.7343454, -1.0773281, 
-0.91952617, -0.97870698,  2.0714892, 
 1.1254282,  1.8708235, -2.3161448, 
-1.0994537, 0.40837855, -1.1367523, 
 2.0569789,  1.7188101, -1.7824497, 
-2.2858523, -1.1187859,   1.722689, 
 -2.515745, -2.4224531, -1.2250252, 
-1.3940981,   2.105574, -0.90859926, 
-2.1652037,  2.2635872,  1.9709211, 
 2.1272855, 0.51908694,  2.2952799, 
-1.3737595,  -2.156347,   2.345212, 
-1.9951184,  1.1976475,   -1.36644, 
 1.2538414,  1.6613645,  1.1476172, 
-0.1650791, -1.2695762, -0.022966843, 
-0.93406805,  -2.425746, -1.8970477, 
  1.070537,  1.0219155,  2.0559762, 
-2.5329362, -0.45016464, -2.4154261, 
-0.66037103,  1.6777919,  1.3778336, 
-0.81500833,  1.3463777, -0.49574055, 
  1.054251,  0.3295775, -2.2299534, 
 1.3382144, -0.86969921,  2.5288191, 
-1.7264966,  1.4391736, -0.12611279, 
 2.5040578,  1.3036899,  1.1615983, 
-1.6535627,  1.4899199,  1.5315273, 
-0.25186773,  1.5326272, -2.4909935, 
-1.1494259, 0.50312154, -0.040630506, 
0.53718129, 0.78929801,  1.0725581, 
0.013298741,  1.9951316, 0.77617922, 
0.23968003, -2.3915254, 0.038606415, 
  1.988887,  1.5515074, 0.29487358, 
  1.502166, -0.39158519, -1.5570323, 
-1.2903668, 0.099226654,  1.2961705, 
0.03359367, -2.0210342, -0.9473917, 
-2.4674658, -1.9421941, 0.95537675, 
0.69281984, -1.0882635, -0.76008937, 
 -2.000644, 0.10290063, -0.65020624, 
 2.2893451, -1.7248055, -0.32543369, 
-2.2165796,  1.1748027,    2.50698, 
-1.2256782,  1.8526391,  2.3888741, 
-1.2742653, -0.61277294, -1.3769848, 
 2.1111122,  2.3650345,  1.1582503, 
 1.1261303, -2.2361174, -0.82976827, 
-2.2272732, 0.52148095, 0.44860787, 
 -1.335662, -0.57910518, -0.28188296, 
 1.6208178,  2.5020155, -0.0068573934, 
 2.1252941,  0.6565265, -1.5438867, 
-1.8999223, -1.4432028, 0.26010915, 
-1.3770077, -1.2344121, -2.1396034, 
 1.0074796,  -2.504861, 0.90647982, 
-0.91115912, 0.74301419,  1.9699641, 
 -1.324423, -1.7653971,  1.3535831, 
   2.09492, -1.1680402, 0.97354172, 
 1.9834832,  1.7107528,  2.1756819, 
-2.3326704, -0.59271646, -1.3333646, 
0.80771619, 0.010163268, -0.70020713, 
 1.6635895, 0.74050497,  1.0677259, 
0.28344042, -1.6983965,   2.277067, 
-2.1492126, 0.37951636,   1.629293, 
-1.0995043,  1.6051895, -1.7137085, 
0.40217753,  1.1856382, -1.6826559, 
 2.1585406, -0.30084494,  1.4693484, 
-0.17440222, 0.47017819, -2.3841203, 
 1.6123334, -0.79178717, -0.18614014, 
 1.8719596, -0.1105846, 0.48614987, 
  1.311797, 0.98624572, -0.94738232, 
-0.20240946,  2.0443087, -1.1939133, 
-0.2572973, -2.5577633,  1.9178131, 
 1.8299763,  1.9345893, -0.79820449, 
-2.2360819,  2.3304746, -0.22497717, 
 1.1090929, 0.71164062, 0.11188543, 
-1.0928402,  2.0250931, 0.45731514, 
-1.9571213, -1.5942799, -0.97444927, 
 1.1253401, -2.4748144,  2.0447995, 
-0.060118271, 0.39854866, -1.2413357, 
-2.1849643,  2.1441675, -2.1691816, 
0.0078990621, -0.89924392,  1.1258414, 
-0.45684793, -1.4566703, -1.8614227, 
   1.17547, -0.29630537,  1.5041159, 
0.43657156, -0.48650696,  2.3793188, 
 1.5686455, -2.3884724, -1.8960827, 
-0.13686973, 0.064810868, -0.015383594, 
0.88628762,  1.9744419, -1.2523297, 
0.20690804, -1.8816944,  1.1937918, 
-1.2235931, -2.0627007, -0.37071501, 
0.39122618,  1.7460818,  1.6907061, 
 0.2236531, -2.4676459, -2.1038712, 
-2.4037378, -0.71396535, -0.20655406, 
-1.8453778, -0.45382346, 0.67768204, 
 2.1699105, -1.4137293, -1.9128493, 
0.062642634,  1.1483921, -0.021370828, 
-0.66665318, 0.91919736, 0.85766336, 
 2.2346919,  1.0116669, -0.49235601, 
0.59699715, -0.27376959, -1.8189058, 
-0.34798305, 0.18412068,  1.5878496, 
-0.73056448, -0.91217245, 0.68651263, 
0.97270789, -1.3663593, -1.9583075, 
-2.1251903, -2.2591688, -2.1632734, 
-1.5536239, -0.096330521,  -2.385086, 
-0.50314083, -0.52788715, -2.0297629, 
-0.98619349, -2.3242984, 0.66816044, 
0.66301696, -0.46547163,  0.1997002, 
 2.3179707, -1.9975494,  2.1882264, 
0.88398036,  2.0039183, -0.29084471, 
 0.9764496, -1.5459158, 0.14819725, 
  1.034221, -1.2992775,  1.7361751, 
 1.6803831, -1.4044951,  -1.069331, 
  1.889677, 0.10361765, -0.76867888, 
 -2.089049,  2.3698946, 0.76466194, 
-0.30676096, -0.57274665, -1.0030361, 
-0.54754415, -1.0047034,  1.9882113, 
0.94935237,  1.6807227, -2.3975984, 
-1.1868694, 0.51198325, -1.0003873, 
 1.9590831,  1.4848914, -1.8300343, 
-2.3196383, -0.89101796,  1.7600496, 
-2.4531319, -2.5581998, -1.3057424, 
-1.5792013,  2.0868367, -1.0315037, 
-2.2263155,  2.3000772,  1.8195772, 
 1.9571578, 0.51299222,  2.4180318, 
-1.4557346, -2.1503825,   2.263717, 
-2.2193784,  1.2826906, -1.3641686, 
  1.220166,  1.5883765,   1.197945, 
-0.44211873,  -1.292854, -0.21703993, 
-1.1904902, -2.2323897, -1.5138566, 
 1.0895891, 0.95366685,  2.0547531, 
 2.5606165, -0.34661228, -2.5610209, 
-0.5140798,  1.9199011,  1.4481767, 
-0.46881429,  1.2680853, -0.55608696, 
 1.4307535, 0.61686614, -1.7967906, 
 1.7041195, -0.90065345,  2.4491774, 
-1.6284402,   1.190713, -0.36728663, 
 2.3175902,  1.5315959,  1.1832778, 
-1.6184747,   1.304583,  1.2530949, 
0.012197301,  1.9633239,  -2.381781, 
-1.1242492, 0.47610103, 0.018140605, 
0.67786345, 0.79756888,  1.1589977, 
0.068302549,   1.876062, 0.42652051, 
0.23641059, -2.2752961,  0.1039699, 
 1.7301563,  1.4942503, 0.35355503, 
 1.6934565, -0.45965832, -1.6964208, 
-1.2239701, -0.045547535,  1.0310545, 
0.055001589, -1.8603033, -0.87206572, 
-2.1969738, -1.7607879,  1.1130691, 
0.73692802, -0.90926884, -0.78869288, 
-2.1934544, 0.26947965, -0.81321989, 
 2.3890706, -1.7142836, -0.26270035, 
-1.8554194, 0.95874956,  2.5402535, 
-1.2771609,  1.8146947,  2.3611821, 
-1.3595046, -0.71827808,  -1.280592, 
 2.1413228, -2.4612094,    1.25695, 
 1.3892937, -2.2234363, -0.51046736, 
-2.2730078, 0.57954296, 0.39505763, 
-1.3998062, -0.53437558, -0.16526423, 
 1.9285058,  2.4911052, 0.30434621, 
 2.5004652, 0.36534562, -1.7055625, 
-1.6093835, -1.5033461,  0.2316787, 
-1.5920423, -1.2482027, -2.1478058, 
  1.025853, -2.3491496, 0.94103523, 
-0.94764403, 0.78191532,  2.1849876, 
-1.3320585, -1.3024148,  1.3673624, 
 1.4545738, -0.86513077, 0.88826991, 
  2.207025,   1.558441,   2.209883, 
-2.4031064, -0.49261427, -1.4540758, 
0.74990341,  0.2089805, -0.74722641, 
 1.7447537,  0.6802706,  1.3216379, 
0.22972504,  -1.690029,  2.3202919, 
-2.3183442, 0.49627213,  1.5838671, 
 -1.032016,  1.4216573,  -1.643975, 
0.39806827,  1.0792432, -1.8041501, 
 1.7991752, -0.26563481,  1.7615415, 
-0.094234656, 0.47031557, -2.4413821, 
  1.552963, -0.76969499, -0.16978551, 
 1.9244657, 0.014274896, 0.41944128, 
 1.3045091,  1.1245317, -0.92118194, 
-0.30512127,  2.1962644, -1.1684004, 
-0.37862783, -2.4970194,  2.1143155, 
 1.9149621,  1.9466911, -0.79957134, 
-2.2455969,  2.3695509, -0.29286848, 
 1.2012243, 0.58428978, 0.094965365, 
-1.1118448,  1.8139281, 0.21976509, 
-2.1469901, -1.4627599, -1.2083532, 
 1.4490184,   2.462758,  2.0599511, 
-0.21194975,  0.4833057, -1.2211663, 
-2.1719906,  1.8890806, -2.2928007, 
 0.2403963, -0.89492946,  1.0706732, 
-0.29504131, -1.5332671, -1.9643158, 
0.78922677, -0.17235208,  1.5426704, 
 0.3393401, -0.65176544,  2.3510809, 
 1.6824736, -2.4204496, -1.6866061, 
-0.38466537, -0.30822407, -0.050912483, 
0.80457113,   1.898487, -1.3445157, 
-0.067697182, -2.2555116,  1.2050425, 
-0.95555801, -2.2100382, -0.42109854, 
0.46578511,  1.8903079,   1.792177, 
0.57289242, -2.3987122, -1.9266971, 
-2.5315943, -0.57316041, -0.2129984, 
-2.1951491, -0.52656557, 0.78306584, 
 2.3842946, -1.2645656, -1.9615562, 
0.16089498, 0.62712364, 0.079349677, 
-0.71661451, 0.85006243, 0.95197601, 
 2.1980838, 0.98596894, -0.42167207, 
0.69155607, -0.20927893, -1.8869482, 
-0.32864701, -0.0071036694,   1.716174, 
-0.6476801, -1.2001472, 0.89562568, 
 1.1179576, -1.2984297, -1.9361395, 
-1.8919822, -2.4017167, -2.1026084, 
-1.5626234, -0.25524192, -2.1606444, 
-0.48144932, -0.40554338,  -1.991863, 
-1.0658918, -2.1060929,  1.0407782, 
0.60734227, -0.47244825, -0.094663382, 
-2.4984096,  -2.071822,  2.1622071, 
0.75391392,  2.0173459, -0.17589698, 
0.60243118, -1.4428905, -0.26087164, 
  1.254974, -1.5864281,  1.4295175, 
 1.9728111, -1.3597895, -0.98497172, 
 1.7426839, 0.062904965,  -0.887632, 
-1.9253447,  2.5082402, 0.73547421, 
-0.1223769, -0.78691214, -1.0385007, 
-0.53561644,   -1.16373,  2.1823571, 
  1.097336,  1.6444014, -2.2779769, 
-1.3580304, 0.26489825, -1.2250763, 
  1.976113,  1.8559235, -1.6665707, 
-2.3910169, -1.1086083,   2.026336, 
-2.5187389,  2.4941511, -1.2288113, 
 -1.420138,  2.1413067, -1.2740984, 
-2.0382771,  2.2957356,  1.8378472, 
  1.855943, 0.51378447,   2.343401, 
 -1.555684, -1.8068216,  1.8887174, 
-2.3092558,  1.4198484, -1.2389078, 
 1.2526976,  1.8415535,  1.3415142, 
-0.95068078,  -1.377816, -0.45422089, 
-1.1969441, -1.8017721, -1.3650325, 
0.84472558, 0.76354412,   2.150934, 
 -2.562725, -0.30321496, -2.4780784, 
-0.75991464,  1.8749996,  1.1001101, 
-0.50825666,  1.2481159, -0.64578651, 
  1.343581, 0.78692738, -1.8069855, 
 1.7307135, -1.0832306,  2.2966957, 
-1.8704656,  1.3015494, -0.26797721, 
  2.360669,  1.7902593,  1.1187347, 
 -1.614536,  1.5051842, 0.73271493, 
-0.034968875,  1.8762252, -2.2114515, 
-1.1692266, 0.68900959, 0.0035465741, 
0.46308484, 0.72828787,  1.0550418, 
-0.07392252,  1.5309902, 0.35937198, 
0.11362699, -2.3976483, 0.13026528, 
 1.6975782,  1.4824899,  0.3731867, 
  1.718517, -0.46410263, -1.8672662, 
-1.4811136, 0.24137075,  1.1957888, 
 0.3373775, -2.0328788, -1.0093398, 
-2.2532301, -1.7458385,  1.1118549, 
0.96690395, -0.7491179, -1.0379706, 
-2.2637069, 0.16146442, -0.66137975, 
 2.3604837, -1.7711677, -0.088024696, 
-1.7662308, 0.63489764,  2.3772824, 
-1.0693136,  1.8322798,  2.1667917, 
-1.3037263, -0.76796132, -1.1760823, 
 1.9492632, -2.2349606,  1.4254298, 
 1.4761341, -2.1272729, -0.51331493, 
-2.1131683, 0.58461313, 0.45328869, 
-1.5022655, -0.35797705, -0.048019318, 
 2.1156443,  2.5526027, 0.40199687, 
 2.3218218, 0.53778831, -1.6013208, 
-1.7340838, -1.5775509,  0.1783725, 
-1.6897276, -1.3273154, -2.2790779, 
 1.1028433,  -2.422968, 0.79080966, 
-0.73325618, 0.81993487,  2.2842213, 
-1.4157711, -0.8754838,  1.4191168, 
 1.1851407, -0.34953621, 0.69741999, 
 1.9621224,   1.635342,  2.0849141, 
-2.3235679, -0.63069134, -1.4901161, 
0.57155768,  0.3218847, -0.83556994, 
 1.7453797, 0.84208581,  1.1647178, 
0.49771842, -1.7838024,  2.3055712, 
-2.4095253, 0.49332862,   1.552239, 
-0.81231193,  1.2745388, -1.6974127, 
0.42825069,   1.067659, -1.6143313, 
 2.0606151, -0.22996412,   1.498309, 
0.089393435, 0.42034865, -2.3783292, 
 1.6097529, -0.87545994, -0.18840393, 
 2.1600328, 0.078676293, 0.45646885, 
 1.1667064,  1.1206333, -0.74597836, 
-0.17570224,  2.1760187, -1.2531118, 
-0.78020146, -2.2934169,  2.5648889, 
 1.7918121,  2.0105718, -0.59381033, 
-2.1579839,  2.2514656, -0.29353366, 
 1.2540327, 0.45865948, 0.12469734, 
-1.0917151,  1.9091903, -0.056487697, 
-2.1003026, -1.5672106, -0.87282774, 
 1.6480743, -2.4050368,  2.4546478, 
-0.35458403, 0.37950763, -1.3149976, 
 -2.155647,  1.5885085, -2.2614935, 
0.41357818, -1.4778941,  0.8912889, 
-0.31983542, -1.5726981, -1.9724745, 
 0.8705767, -0.16304443,  1.5966425, 
0.42252299, -0.72778005,  2.4409245, 
  1.578314,  -2.278199, -1.6393445, 
-0.4497172, -0.4283601, 0.023924338, 
0.88049584,  2.1149067, -1.2947264, 
0.07389425, -2.3011406,  1.3084569, 
-0.77532675,  -2.318064, -0.50080641, 
0.40070427,  2.2308376,  2.1093718, 
0.53713029, -2.3016787, -1.9665642, 
-2.4097812, -0.79010867, -0.36041057, 
-2.2390847, -0.81308808, 0.77493557, 
 2.3275418, -1.5389189, -1.9620148, 
0.028283313, 0.60462452, -0.068971995, 
-0.3727528,  1.0383977,   1.073613, 
 2.0778055,  1.0226734, -0.3025188, 
0.73039094, -0.31670079, -2.0388923, 
-0.3733856, -0.38396349,  1.8205871, 
-0.51999329, -1.0034803,  0.9478182, 
 1.1686617, -1.4077124, -2.1748734, 
-1.7820906,  2.4216509, -2.1256851, 
-1.2959218, -0.21691784, -2.2926696, 
-0.36910992, -0.53620385, -2.0983682, 
-0.99653345, -1.8215263,  1.1466932, 
0.64568562, -0.43547991, -0.20893176, 
-2.5424812, -2.2753977,  2.3528152, 
0.66919543,  2.0856653, -0.35028572, 
0.38201223,  -1.471816, -0.25339524, 
 1.5424237,  -1.473174,  1.1920625, 
 2.0308848, -1.3795884, -1.0248238, 
  1.705411, -0.072210956, -0.81527088, 
-1.6796247,  2.4279022, 0.57996906, 
0.025588865, -0.80797646, -1.1522114, 
-0.70821586, -1.3357594,   2.233975, 
0.95910734,  1.6521052, -2.1205177, 
-1.5330285,  0.6018243, -1.1838984, 
 1.9406988,   1.824024,  -1.717603, 
-2.3156025, -0.99956194,  1.8896953, 
 2.5290253, -2.3539064, -1.3881816, 
-1.3344826,  2.1169348, -1.2670207, 
-1.7008351,  1.9035297,  1.6544016, 
  1.818911, 0.54338916,  2.3220386, 
 -1.611295, -1.9239297,  2.0531771, 
 -2.284755,  1.6904899, -1.4287715, 
0.88924426,  1.9306674,  1.2278372, 
-1.0073743, -1.2980173, -0.15697013, 
-1.0215589, -1.8419259, -1.4056402, 
0.85533601,  1.1467785,  2.0745687, 
-2.4491665, -0.14872759,    2.50685, 
-0.84476028,  1.9384585,  1.0551815, 
-0.69817369,  1.1949929, -0.74928808, 
 1.3967331, 0.70817289, -1.8629852, 
 1.8727564, -1.1448713,  2.2390791, 
-1.9948257,  1.2782596, -0.35123176, 
 2.4665676,  1.6581998, 0.97852367, 
-1.6226609,  1.2868028, 0.75594229, 
-0.036382389,  1.5380757,  -2.528215, 
-1.2090635, 0.67511544, 0.035719375, 
 0.5636816, 0.64275593, 0.95067886, 
-0.05443748,  1.7130283, 0.34444089, 
-0.33458852, -2.2749119, 0.41562086, 
  1.143916,  1.4279106, 0.30735209, 
 1.8608819, -0.34803781,  -1.903731, 
 -1.432897, 0.37536078,  1.2156001, 
0.38695086, -2.0649712, -1.0968096, 
-2.5102299, -1.8398037,   1.247526, 
   1.12339, -0.93892267, -1.0470829, 
-2.2829027, 0.23010014, -0.50154326, 
 2.2410365, -1.7312269, 0.16193925, 
-1.7689014, 0.61463481,  2.3771584, 
-0.79255005,  2.1605656,  2.1188053, 
-1.1799748, -0.71948312,  -1.391846, 
 2.0218905,  2.3453365,   1.629329, 
 1.2625898,  -2.199603, -0.50660412, 
-2.2009052, 0.40262694, 0.56121061, 
-1.5678296, -0.41839752, 0.12165419, 
 2.1181162,  2.4152091,  0.4982188, 
-2.5248241, 0.51824366,  -1.608246, 
 -1.876565, -1.6556629, 0.37390077, 
-1.6920155, -1.3374665, -2.0814591, 
0.92051342, -2.2978794, 0.59445129, 
-0.71584319, 0.92254067,  2.0343584, 
-1.4232506, -0.60326428,   1.672929, 
 1.1403769, -0.23909342, 0.84525893, 
  1.842043,  1.7986309,  2.4361213, 
-2.3905283, -0.6308598, -1.4330423, 
0.73710047, 0.26607538, -1.0205283, 
 1.6018461, 0.79345844,  1.3318647, 
0.63370436, -1.7442454,  1.7948156, 
-2.5038679, 0.85268142,  1.7160592, 
-1.0349158,  1.0947665, -1.9124548, 
0.29163781,  1.2085158, -1.4901754, 
 2.0071437, -0.43371741,   1.456158, 
0.12014616, 0.62592764, -2.2478912, 
 1.3934492,  -1.159699, 0.075557477, 
 2.0399516, -0.02072752, 0.24600363, 
 1.1892946,  1.2437014, -0.77148502, 
-0.16783446,  2.1494377, -1.1995205, 
-0.65612101, -2.2337765, -2.3891445, 
 2.0552885,  2.0246012, -0.53061111, 
-2.1382634, -2.5304688, -0.33798218, 
 1.0665844, 0.52036937, 0.070882686, 
-1.0768036,  1.8076667, -0.024655119, 
-1.9459771, -1.6632815, -0.82923191, 
 1.4704961,  -2.273682,   2.498448, 
-0.41939599, 0.20574267, -1.1920919, 
-1.9960392,  1.5501411,  -2.422906, 
0.52878157,  -1.363218,  0.7735016, 
0.022072211, -1.5938452, -1.8854364, 
 1.1122337, -0.22821565,  1.9274824, 
0.34689402, -0.85394476,  2.3476186, 
  1.503631, -2.1451052, -1.4655101, 
-0.47364903, -0.26201882, -0.018847181, 
0.93390718,  2.1701065, -1.3193856, 
0.0099143333, -2.5598223,  1.3020281, 
-0.74744276, -2.2231735, -0.52789201, 
0.59788669,  2.3513728,  2.2381745, 
0.27035347,  2.5604159, -1.9802741, 
-2.5583051, -0.79285226, -0.37990963, 
-2.2312373, -0.78017232, 0.80368513, 
 2.4166308, -1.4719933,  -1.969161, 
0.061540445, 0.60635687, -0.14567328, 
-0.39154909,  1.0050927, 0.92640997, 
 1.9997221, 0.84756898, 0.10642821, 
0.76455353, -0.35998443, -1.8291073, 
-0.3178928, 0.053342008,  1.9467422, 
-0.41240946, -0.53720646, 0.85310137, 
 1.3325447, -1.1745641, -2.2307838, 
-1.6298459,  -2.293775, -1.8783752, 
-1.2971699, -0.43539252, -2.4607848, 
-0.30214657, -0.4036908,  -2.184056, 
 -1.224856, -1.5705405,  1.3227283, 
0.44105316, -0.6079534, -0.20076363, 
-2.4530366, -2.5358232,  2.4957199, 
0.54505961,   2.564195, -0.14290098, 
0.077600158, -1.7467893, 0.081807657, 
 1.9920651, -1.1996287, 0.99310367, 
 2.1727106, -1.4001195, -0.94237832, 
 1.7431351, -0.46897244, -1.0217549, 
-1.9023726,  2.3211291, 0.75634421, 
-0.018767472, -0.73791147, -1.1458871, 
-0.72933432, -1.2362577,  2.2536154, 
0.89304581,  1.3534031, -2.1149757, 
-1.7055979, 0.74334034, -1.1121439, 
 1.8708315,  1.7762607,  -1.825041, 
-2.2464382, -1.2779714,  2.0248532, 
-2.5201221, -2.2894308, -1.5045479, 
 -1.295114,  2.1448651, -1.0056866, 
-2.0241565,  1.8600097,  1.6662907, 
 1.9572527, 0.65802072, -2.5174142, 
-1.5725338, -2.1360962,   2.167821, 
 -2.270289,  1.5309627, -1.5022107, 
0.89381887,  1.8367595, 0.97492228, 
-0.83379712, -1.2898692, -0.13951812, 
-0.9383214, -1.7916007, -1.4012069, 
0.86032368,  1.0001165,  1.8404838, 
-2.3376675, -0.37696637,  2.4022484, 
-0.84139968,  2.0013337, 0.99169695, 
-0.82102061,   1.222149, -0.91267803, 
 1.3999909, 0.46320807, -1.5890992, 
 1.5876092, -1.2704781,   1.931466, 
-2.1642031,  1.7188512,  -0.339615, 
 2.4778564,  1.4881432, 0.93451352, 
-1.5579897,  1.1626694, 0.76991758, 
-0.18625827,  1.6274617,  2.5548573, 
-1.4266303, 0.50837985, 0.03440034, 
0.66045572, 0.78776767, 0.62525815, 
0.038162896,  1.8823301, 0.43836192, 
-0.82154486, -2.2067649, 0.55521867, 
 1.1251126,  1.5146982, 0.067340426, 
 1.8912034, -0.32130203, -2.1717531, 
-0.99893175, 0.19227787,  1.1543623, 
0.26777016, -2.1355526, -1.0601704, 
 -2.475047, -2.2085228,  1.3716641, 
 1.0853557, -1.2202067, -1.1129011, 
-2.3907686, 0.29676159, -0.38430999, 
 2.3057342, -1.6941606, 0.085654799, 
-1.7436269, 0.43480182,  2.4538824, 
-0.88540118,  2.2311321,  1.9521095, 
-0.99954773, -0.6647644,  -1.188844, 
  1.712961,  2.2028254,  1.3897706, 
 1.3982503, -2.1024909, -0.44680125, 
-2.2939459, 0.23818121, 0.82572539, 
-1.4225556, -0.59775779, 0.16070536, 
 1.8502191, -2.5589757, 0.37744122, 
-2.3276656, 0.49994926, -1.8667878, 
 -1.823351, -1.6971366, 0.37651527, 
-1.7264308, -1.3019264, -2.0232087, 
 1.0006787, -2.1722353, 0.68782833, 
-0.84551719,  1.1065142,  1.9801719, 
-1.4164121, -0.6847859,  1.5757948, 
 1.1401149, -0.15634489,  1.0891572, 
 1.8505311,  1.8230469,   2.279586, 
-2.1993478, -0.43168442, -1.2943212, 
0.46809606, 0.21124946, -0.98381418, 
 1.6625849, 0.70353506,  1.0973124, 
 0.8521937, -2.0091568,  1.7072865, 
-2.4680952, 0.79123284,   1.694385, 
-1.0624853,  1.2418209, -2.0079692, 
0.28001013,  1.0673155, -1.4348326, 
 2.0646407, -0.16028117,  1.6108844, 
0.38568543, 0.59645444,  2.5511008, 
 1.1958861, -1.0527054, 0.18029128, 
 1.9918894, -0.40215653, 0.45024638, 
 1.4028536,  1.2741025, -0.84198126, 
-0.055137168,  2.0051575, -0.95956479, 
-0.70433358, -2.1567987, -2.4243362, 
 2.0592347,  2.1922995, -0.59476664, 
 -2.005092, -2.3514081, -0.35692255, 
 1.1996139, 0.46427251, -0.35006081, 
-1.0057107,  1.7988422, -0.048464747, 
-1.7694433, -1.3666514, -0.86742463, 
 1.6067305, -2.2801071,  2.3766248, 
-0.53254411, 0.26662191, -1.2162707, 
-2.3503272,  1.4446905, -2.5054223, 
0.36844348, -1.3040189,  1.0670221, 
-0.041436053, -1.5004414, -1.8086237, 
0.92286206, -0.38688854,  2.1970799, 
0.37509423, -1.3419149,  2.4040995, 
 1.4699035, -2.1815148, -1.6927244, 
-0.40126347, 0.025210085, -0.038834675, 
0.91850992,  2.1681334, -1.1296591, 
0.022380525, -2.5232848,  1.2979836, 
-0.60314557, -2.1808378, -0.50145205, 
0.68417943,  2.1175822,  2.0811823, 
0.23821158,  2.3969537, -2.0171335, 
-2.4432537, -0.68832637, -0.1645299, 
-2.2859022, -0.73445807,  1.0718457, 
 2.3497061, -1.3409802, -2.2228445, 
0.27496743,  1.1346868, -0.41577789, 
-0.35268269,  1.1151812,  0.7542656, 
 2.1133202,  1.0558653, -0.054171981, 
0.76008344, -0.4897195, -1.6150849, 
-0.45984112, 0.32516071,  1.9105216, 
-0.47876266, -0.6311945, 0.86807753, 
 1.2378065, -1.4034906, -2.1263558, 
-1.4956266, -2.4223107, -1.7699825, 
-1.2182941, -0.42275032, -2.1680361, 
-0.14547288, -0.43620592, -2.1847671, 
-1.1795772, -1.4786775,  1.4740712, 
0.24115391, -0.7235354, -0.15548844, 
-2.1884529,  2.2915085, -2.3996669, 
 0.6384909,   2.486956, -0.040256437, 
-0.032598234, -1.7046174, 0.27848402, 
 2.0364874, -1.7649927, 0.97236407, 
 2.4045927,  -1.318427, -1.1079852, 
 1.9659282, -0.37090916, -0.91677406, 
-1.9053682,   2.457898, 0.61607104, 
-0.13125394, -0.93769778,  -1.109478, 
-0.61084457, -1.1052423,  2.2804609, 
 1.1430987,  1.5024984, -2.1985438, 
-1.7029335, 0.54194814, -1.2815458, 
  1.950172,  1.9892907, -1.8468445, 
-2.3829928, -1.3949883,  1.8674203, 
-2.4951114, -2.3061572, -1.4824798, 
-1.3369116,  1.9171761, -0.9200367, 
-1.8661181,  1.8633395,  1.8827018, 
 1.5605608, 0.70538453,   2.333721, 
-1.5402877, -2.1614085,  2.1351872, 
-2.2759072,  1.5270851, -1.2316238, 
0.69045328,  1.9116007, 0.86066571, 
-0.7901948, -1.1097549, -0.3140872, 
-0.78053267, -1.6809228,  -1.253923, 
0.83638855, 0.85513483,  1.5345787, 
-2.2143964, -0.55598447,  2.4690598, 
-1.0393082,   2.076582,  1.1116845, 
-0.74967823,  1.0638446, -0.80290602, 
